"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close","P/L","P/L %","No. of Contracts","Funds at Close","Margin Req.","Underlying","Strategy","Opening Commissions + Fees","Closing Commissions + Fees","Gap","Movement","Max Profit","Max Loss"
"2026-04-01","09:39:00",6583.49,"1 Apr 8 6395 P STO 26.80",2650,6564.78,"2026-04-01","09:43:00",2945,"Stop Loss",-299.8,-11.313207547169812,1,970126.6,121018.8,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,26.93,0,-16.04
"2026-04-01","09:38:00",6578.67,"1 Apr 8 6685 C STO 27.45",2715,6605.09,"2026-04-01","12:10:00",3020,"Stop Loss",-309.8,-11.410681399631677,1,948216,120940.4,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,22.11,23.57,-10.13
"2026-04-01","09:38:00",6578.67,"1 Apr 8 6390 P STO 26.75",2645,6564.78,"2026-04-01","09:43:00",2940,"Stop Loss",-299.8,-11.334593572778829,1,968912.4,120940.4,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,22.11,1.51,-12.85
"2026-04-01","09:37:00",6577.94,"1 Apr 8 6685 C STO 27.10",2680,6603.76,"2026-04-01","11:57:00",2980,"Stop Loss",-304.8,-11.373134328358208,1,948525.8,120852.8,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,21.38,22.57,-10.26
"2026-04-01","09:37:00",6577.94,"1 Apr 8 6390 P STO 27.25",2695,6564.78,"2026-04-01","09:43:00",2995,"Stop Loss",-304.8,-11.309833024118738,1,968607.6,120852.8,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,21.38,3.34,-10.76
"2026-04-01","09:36:00",6576.24,"1 Apr 8 6685 C STO 26.30",2600,6600.49,"2026-04-01","11:54:00",2890,"Stop Loss",-294.8,-11.338461538461539,1,949435.2,120648.8,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,19.68,20.19,-10.19
"2026-04-01","09:36:00",6576.24,"1 Apr 8 6385 P STO 26.80",2650,6558.47,"2026-04-01","09:44:00",2945,"Stop Loss",-299.8,-11.313207547169812,1,968003,120648.8,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,19.68,4.34,-13.58
"2026-04-01","09:35:00",6575.72,"1 Apr 8 6385 P STO 26.85",2655,6558.47,"2026-04-01","09:44:00",2955,"Stop Loss",-304.8,-11.480225988700566,1,968302.8,121086.4,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,19.16,4.52,-13.37
"2026-04-01","09:35:00",6575.72,"1 Apr 8 6680 C STO 27.60",2730,6583.49,"2026-04-01","09:39:00",3035,"Stop Loss",-309.8,-11.347985347985349,1,971655.6,121086.4,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,19.16,0,-10.99
"2026-04-01","09:34:00",6576.42,"1 Apr 8 6390 P STO 27.20",2690,6564.78,"2026-04-01","09:43:00",2990,"Stop Loss",-304.8,-11.330855018587362,1,970426.4,121170.4,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,19.86,3.16,-10.97
"2026-04-01","09:34:00",6576.42,"1 Apr 8 6680 C STO 27.85",2755,6583.63,"2026-04-01","09:40:00",3065,"Stop Loss",-314.8,-11.426497277676951,1,971031,121170.4,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,19.86,0,-10.34
"2026-04-01","09:33:00",6573.97,"1 Apr 8 6390 P STO 27.35",2705,6564.78,"2026-04-01","09:43:00",3010,"Stop Loss",-309.8,-11.45286506469501,1,969816.8,120876.4,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,17.41,3.7,-10.35
"2026-04-01","09:33:00",6573.97,"1 Apr 8 6680 C STO 27.70",2740,6583.49,"2026-04-01","09:39:00",3045,"Stop Loss",-309.8,-11.306569343065693,1,971345.8,120876.4,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,17.41,0,-10.58
"2026-04-01","09:32:00",6563.17,"1 Apr 8 6375 P STO 26.90",2660,6586.3,"2026-04-01","15:45:00",2120,"Exited at Specified Time",535.2,20.120300751879704,1,938840.4,120080.4,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,6.61,40.98,-8.27
"2026-04-01","09:32:00",6563.17,"1 Apr 8 6675 C STO 26.35",2605,6573.97,"2026-04-01","09:33:00",2900,"Stop Loss",-299.8,-11.508637236084454,1,971965.4,120080.4,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,28.04,6.61,0,-13.44
"2026-03-31","10:40:00",6434.38,"1 Apr 7 6570 C STO 27.35",2705,6459.54,"2026-03-31","12:39:00",3010,"Stop Loss",-309.8,-11.45286506469501,1,970277.6,115125.6,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,38.5,20.33,-18.48
"2026-03-31","10:40:00",6434.38,"1 Apr 7 6245 P STO 26.70",2640,6419.49,"2026-03-31","10:49:00",2935,"Stop Loss",-299.8,-11.356060606060607,1,978527.2,115125.6,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,38.5,0,-12.5
"2026-03-31","10:39:00",6434.25,"1 Apr 7 6570 C STO 27.30",2700,6459.54,"2026-03-31","12:39:00",3000,"Stop Loss",-304.8,-11.28888888888889,1,972131.4,115110,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,38.37,20.19,-18.7
"2026-03-31","10:39:00",6434.25,"1 Apr 7 6245 P STO 26.85",2655,6419.49,"2026-03-31","10:49:00",2955,"Stop Loss",-304.8,-11.480225988700566,1,977308,115110,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,38.37,0,-11.86
"2026-03-31","10:38:00",6435.36,"1 Apr 7 6570 C STO 27.35",2705,6459.54,"2026-03-31","12:39:00",3010,"Stop Loss",-309.8,-11.45286506469501,1,970897.2,115243.2,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,39.48,20.33,-18.48
"2026-03-31","10:38:00",6435.36,"1 Apr 7 6245 P STO 26.70",2640,6419.49,"2026-03-31","10:49:00",2935,"Stop Loss",-299.8,-11.356060606060607,1,976708.4,115243.2,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,39.48,0,-12.5
"2026-03-31","10:37:00",6439.6,"1 Apr 7 6575 C STO 26.50",2620,6459.54,"2026-03-31","12:39:00",2915,"Stop Loss",-299.8,-11.442748091603054,1,969363.2,115252,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,43.72,22.52,-15.84
"2026-03-31","10:37:00",6439.6,"1 Apr 7 6250 P STO 27.05",2675,6423.91,"2026-03-31","10:46:00",2975,"Stop Loss",-304.8,-11.394392523364488,1,981250.4,115252,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,43.72,0,-11.03
"2026-03-31","10:36:00",6443.79,"1 Apr 7 6575 C STO 27.50",2720,6459.54,"2026-03-31","12:39:00",3025,"Stop Loss",-309.8,-11.389705882352942,1,969053.4,115754.8,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,47.91,25.37,-11.58
"2026-03-31","10:36:00",6443.79,"1 Apr 7 6255 P STO 26.95",2665,6430.53,"2026-03-31","10:43:00",2965,"Stop Loss",-304.8,-11.437148217636024,1,987626.2,115754.8,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,47.91,0,-10.32
"2026-03-31","10:35:00",6447.33,"1 Apr 7 6580 C STO 26.90",2660,6472.17,"2026-03-31","12:40:00",2960,"Stop Loss",-304.8,-11.458646616541355,1,964216.6,115679.6,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,51.45,28.01,-24.62
"2026-03-31","10:35:00",6447.33,"1 Apr 7 6260 P STO 27.25",2695,6433.22,"2026-03-31","10:42:00",2995,"Stop Loss",-304.8,-11.309833024118738,1,987931,115679.6,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,51.45,0,-10.58
"2026-03-31","10:34:00",6449.83,"1 Apr 7 6585 C STO 26.30",2600,6472.17,"2026-03-31","12:40:00",2890,"Stop Loss",-294.8,-11.338461538461539,1,961178.6,115479.6,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,53.95,30.77,-20.96
"2026-03-31","10:34:00",6449.83,"1 Apr 7 6260 P STO 26.70",2640,6435.36,"2026-03-31","10:38:00",2935,"Stop Loss",-299.8,-11.356060606060607,1,989455,115479.6,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,53.95,0,-10.8
"2026-03-31","10:33:00",6445.58,"1 Apr 7 6580 C STO 26.70",2640,6472.17,"2026-03-31","12:40:00",2935,"Stop Loss",-299.8,-11.356060606060607,1,967854.2,115469.6,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,49.7,27.46,-25.57
"2026-03-31","10:33:00",6445.58,"1 Apr 7 6260 P STO 27.25",2695,6433.22,"2026-03-31","10:42:00",2995,"Stop Loss",-304.8,-11.309833024118738,1,988235.8,115469.6,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,49.7,0.93,-10.58
"2026-03-31","10:32:00",6445.06,"1 Apr 7 6575 C STO 27.75",2745,6459.54,"2026-03-31","12:39:00",3050,"Stop Loss",-309.8,-11.285974499089253,1,972436.2,115907.2,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,49.18,26.05,-10.56
"2026-03-31","10:32:00",6445.06,"1 Apr 7 6260 P STO 27.20",2690,6435.12,"2026-03-31","10:41:00",2990,"Stop Loss",-304.8,-11.330855018587362,1,988845.4,115907.2,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,49.18,0.74,-10.04
"2026-03-31","10:31:00",6447.88,"1 Apr 7 6580 C STO 27.00",2670,6472.17,"2026-03-31","12:40:00",2970,"Stop Loss",-304.8,-11.415730337078651,1,965740.6,115745.6,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,52,28.28,-24.16
"2026-03-31","10:31:00",6447.88,"1 Apr 7 6260 P STO 26.70",2640,6435.36,"2026-03-31","10:38:00",2935,"Stop Loss",-299.8,-11.356060606060607,1,990059.6,115745.6,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,52,0,-10.8
"2026-03-31","10:30:00",6448.87,"1 Apr 7 6580 C STO 27.55",2725,6472.17,"2026-03-31","12:40:00",3030,"Stop Loss",-309.8,-11.368807339449543,1,964821.2,115864.4,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,52.99,29.72,-21.65
"2026-03-31","10:30:00",6448.87,"1 Apr 7 6265 P STO 27.15",2685,6439.6,"2026-03-31","10:37:00",2985,"Stop Loss",-304.8,-11.351955307262571,1,990664.2,115864.4,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,52.99,0,-10.43
"2026-03-31","10:29:00",6448.86,"1 Apr 7 6580 C STO 27.60",2730,6472.17,"2026-03-31","12:40:00",3035,"Stop Loss",-309.8,-11.347985347985349,1,963906.8,115863.2,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,52.98,29.85,-21.43
"2026-03-31","10:29:00",6448.86,"1 Apr 7 6265 P STO 27.30",2700,6435.36,"2026-03-31","10:38:00",3000,"Stop Loss",-304.8,-11.28888888888889,1,990359.4,115863.2,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,52.98,0,-11.67
"2026-03-31","10:28:00",6446.25,"1 Apr 7 6580 C STO 27.00",2670,6472.17,"2026-03-31","12:40:00",2970,"Stop Loss",-304.8,-11.415730337078651,1,963602,115550,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,50.37,28.28,-24.16
"2026-03-31","10:28:00",6446.25,"1 Apr 7 6260 P STO 27.05",2675,6434.25,"2026-03-31","10:39:00",2975,"Stop Loss",-304.8,-11.394392523364488,1,989150.2,115550,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,50.37,1.68,-10.09
"2026-03-31","10:27:00",6446.38,"1 Apr 7 6580 C STO 27.35",2705,6472.17,"2026-03-31","12:40:00",3010,"Stop Loss",-309.8,-11.45286506469501,1,963292.2,115565.6,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,50.5,29.21,-22.55
"2026-03-31","10:27:00",6446.38,"1 Apr 7 6260 P STO 26.85",2655,6435.36,"2026-03-31","10:38:00",2955,"Stop Loss",-304.8,-11.480225988700566,1,989754.8,115565.6,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,50.5,0.94,-10.17
"2026-03-31","10:26:00",6443.9,"1 Apr 7 6580 C STO 26.65",2635,6472.17,"2026-03-31","12:40:00",2930,"Stop Loss",-299.8,-11.377609108159394,1,962387.8,115268,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,48.02,27.32,-25.81
"2026-03-31","10:26:00",6443.9,"1 Apr 7 6260 P STO 27.40",2710,6430.53,"2026-03-31","10:43:00",3015,"Stop Loss",-309.8,-11.431734317343174,1,985802.4,115268,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,48.02,2.95,-11.99
"2026-03-31","10:25:00",6446.09,"1 Apr 7 6580 C STO 27.25",2695,6472.17,"2026-03-31","12:40:00",2995,"Stop Loss",-304.8,-11.309833024118738,1,961773.2,115530.8,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,50.21,28.94,-23.01
"2026-03-31","10:25:00",6446.09,"1 Apr 7 6260 P STO 27.10",2680,6435.12,"2026-03-31","10:41:00",2980,"Stop Loss",-304.8,-11.373134328358208,1,988540.6,115530.8,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,50.21,1.87,-10.45
"2026-03-31","10:24:00",6444.7,"1 Apr 7 6580 C STO 27.20",2690,6472.17,"2026-03-31","12:40:00",2990,"Stop Loss",-304.8,-11.330855018587362,1,966045.4,115364,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,48.82,28.81,-23.23
"2026-03-31","10:24:00",6444.7,"1 Apr 7 6255 P STO 26.65",2635,6430.53,"2026-03-31","10:43:00",2930,"Stop Loss",-299.8,-11.377609108159394,1,986112.2,115364,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,48.82,3.23,-11.57
"2026-03-31","10:23:00",6440.4,"1 Apr 7 6575 C STO 27.55",2725,6459.54,"2026-03-31","12:39:00",3030,"Stop Loss",-309.8,-11.368807339449543,1,973050.8,115348,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,44.52,25.5,-11.38
"2026-03-31","10:23:00",6440.4,"1 Apr 7 6250 P STO 26.60",2630,6426.52,"2026-03-31","10:44:00",2925,"Stop Loss",-299.8,-11.399239543726235,1,983384,115348,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,44.52,6.08,-11.41
"2026-03-31","10:22:00",6439.28,"1 Apr 7 6575 C STO 27.40",2710,6459.54,"2026-03-31","12:39:00",3015,"Stop Loss",-309.8,-11.431734317343174,1,971821.6,115213.6,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,43.4,25.09,-11.99
"2026-03-31","10:22:00",6439.28,"1 Apr 7 6250 P STO 26.85",2655,6426.52,"2026-03-31","10:44:00",2955,"Stop Loss",-304.8,-11.480225988700566,1,983079.2,115213.6,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,43.4,6.97,-10.36
"2026-03-31","10:21:00",6439.18,"1 Apr 7 6575 C STO 27.25",2695,6459.54,"2026-03-31","12:39:00",2995,"Stop Loss",-304.8,-11.309833024118738,1,971516.8,115201.6,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,43.3,24.68,-12.62
"2026-03-31","10:21:00",6439.18,"1 Apr 7 6250 P STO 27.10",2680,6423.91,"2026-03-31","10:46:00",2980,"Stop Loss",-304.8,-11.373134328358208,1,980336,115201.6,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,43.3,7.84,-10.82
"2026-03-31","10:20:00",6443.53,"1 Apr 7 6580 C STO 26.85",2655,6472.17,"2026-03-31","12:40:00",2955,"Stop Loss",-304.8,-11.480225988700566,1,962987.4,115223.6,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,47.65,27.87,-24.86
"2026-03-31","10:20:00",6443.53,"1 Apr 7 6255 P STO 27.05",2675,6426.52,"2026-03-31","10:44:00",2975,"Stop Loss",-304.8,-11.394392523364488,1,982774.4,115223.6,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,47.65,4.67,-12.9
"2026-03-31","10:19:00",6446.16,"1 Apr 7 6580 C STO 27.50",2720,6472.17,"2026-03-31","12:40:00",3025,"Stop Loss",-309.8,-11.389705882352942,1,962078,115539.2,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,50.28,29.6,-21.88
"2026-03-31","10:19:00",6446.16,"1 Apr 7 6255 P STO 26.60",2630,6430.53,"2026-03-31","10:43:00",2925,"Stop Loss",-299.8,-11.399239543726235,1,985502.6,115539.2,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,50.28,3.04,-11.79
"2026-03-31","10:18:00",6440.66,"1 Apr 7 6580 C STO 26.30",2600,6459.54,"2026-03-31","12:39:00",2890,"Stop Loss",-294.8,-11.338461538461539,1,968758.6,114879.2,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,44.78,26.35,-10.19
"2026-03-31","10:18:00",6440.66,"1 Apr 7 6250 P STO 26.85",2655,6426.52,"2026-03-31","10:44:00",2955,"Stop Loss",-304.8,-11.480225988700566,1,982469.6,114879.2,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,44.78,6.97,-10.36
"2026-03-31","10:17:00",6437.48,"1 Apr 7 6245 P STO 26.60",2630,6423.43,"2026-03-31","10:48:00",2925,"Stop Loss",-299.8,-11.399239543726235,1,978827,114997.6,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,41.6,8.94,-10.27
"2026-03-31","10:17:00",6437.48,"1 Apr 7 6575 C STO 26.85",2655,6449.83,"2026-03-31","10:34:00",2955,"Stop Loss",-304.8,-11.480225988700566,1,991273.8,114997.6,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,41.6,0,-10.73
"2026-03-31","10:16:00",6439.7,"1 Apr 7 6575 C STO 27.35",2705,6459.54,"2026-03-31","12:39:00",3010,"Stop Loss",-309.8,-11.45286506469501,1,970587.4,115264,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,43.82,24.95,-12.2
"2026-03-31","10:16:00",6439.7,"1 Apr 7 6250 P STO 27.15",2685,6423.91,"2026-03-31","10:46:00",2985,"Stop Loss",-304.8,-11.351955307262571,1,980640.8,115264,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,43.82,8.01,-10.61
"2026-03-31","10:15:00",6439.22,"1 Apr 7 6575 C STO 27.15",2685,6459.54,"2026-03-31","12:39:00",2985,"Stop Loss",-304.8,-11.351955307262571,1,969972.8,115206.4,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,43.34,24.39,-13.04
"2026-03-31","10:15:00",6439.22,"1 Apr 7 6250 P STO 27.25",2695,6423.91,"2026-03-31","10:46:00",2995,"Stop Loss",-304.8,-11.309833024118738,1,979726.4,115206.4,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,43.34,8.35,-10.2
"2026-03-31","10:14:00",6437.73,"1 Apr 7 6245 P STO 26.65",2635,6423.43,"2026-03-31","10:48:00",2930,"Stop Loss",-299.8,-11.377609108159394,1,979126.8,115027.6,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,41.85,9.11,-10.06
"2026-03-31","10:14:00",6437.73,"1 Apr 7 6575 C STO 26.95",2665,6449.83,"2026-03-31","10:34:00",2965,"Stop Loss",-304.8,-11.437148217636024,1,990969,115027.6,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,41.85,0,-10.32
"2026-03-31","10:13:00",6438.11,"1 Apr 7 6245 P STO 26.75",2645,6419.49,"2026-03-31","10:49:00",2940,"Stop Loss",-299.8,-11.334593572778829,1,977008.2,115073.2,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,42.23,9.45,-12.29
"2026-03-31","10:13:00",6438.11,"1 Apr 7 6575 C STO 26.90",2660,6449.83,"2026-03-31","10:34:00",2960,"Stop Loss",-304.8,-11.458646616541355,1,991578.6,115073.2,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,42.23,0,-10.53
"2026-03-31","10:12:00",6441.4,"1 Apr 7 6575 C STO 27.70",2740,6459.54,"2026-03-31","12:39:00",3045,"Stop Loss",-309.8,-11.306569343065693,1,969663,115468,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,45.52,25.91,-10.77
"2026-03-31","10:12:00",6441.4,"1 Apr 7 6250 P STO 26.85",2655,6426.52,"2026-03-31","10:44:00",2955,"Stop Loss",-304.8,-11.480225988700566,1,983988.6,115468,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,45.52,6.97,-10.36
"2026-03-31","10:11:00",6437.32,"1 Apr 7 6245 P STO 26.85",2655,6419.49,"2026-03-31","10:49:00",2955,"Stop Loss",-304.8,-11.480225988700566,1,977612.8,114978.4,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,41.44,9.79,-11.86
"2026-03-31","10:11:00",6437.32,"1 Apr 7 6575 C STO 26.95",2665,6449.83,"2026-03-31","10:34:00",2965,"Stop Loss",-304.8,-11.437148217636024,1,991883.4,114978.4,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,41.44,0,-10.32
"2026-03-31","10:10:00",6435.95,"1 Apr 7 6245 P STO 27.25",2695,6419.49,"2026-03-31","10:49:00",2995,"Stop Loss",-304.8,-11.309833024118738,1,978222.4,114814,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,40.07,11.13,-10.2
"2026-03-31","10:10:00",6435.95,"1 Apr 7 6575 C STO 26.75",2645,6448.86,"2026-03-31","10:29:00",2940,"Stop Loss",-299.8,-11.334593572778829,1,992188.2,114814,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,40.07,0,-10.21
"2026-03-31","10:09:00",6437.26,"1 Apr 7 6575 C STO 27.15",2685,6459.54,"2026-03-31","12:39:00",2985,"Stop Loss",-304.8,-11.351955307262571,1,972746,114971.2,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,41.38,24.39,-13.04
"2026-03-31","10:09:00",6437.26,"1 Apr 7 6245 P STO 26.95",2665,6419.49,"2026-03-31","10:49:00",2965,"Stop Loss",-304.8,-11.437148217636024,1,977917.6,114971.2,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,41.38,10.13,-11.44
"2026-03-31","10:08:00",6438.79,"1 Apr 7 6575 C STO 27.45",2715,6459.54,"2026-03-31","12:39:00",3020,"Stop Loss",-309.8,-11.410681399631677,1,971207,115154.8,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,42.91,25.23,-11.79
"2026-03-31","10:08:00",6438.79,"1 Apr 7 6245 P STO 26.60",2630,6423.43,"2026-03-31","10:48:00",2925,"Stop Loss",-299.8,-11.399239543726235,1,979426.6,115154.8,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,42.91,8.94,-10.27
"2026-03-31","10:07:00",6442.12,"1 Apr 7 6580 C STO 26.65",2635,6472.17,"2026-03-31","12:40:00",2930,"Stop Loss",-299.8,-11.377609108159394,1,962687.6,115054.4,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,46.24,27.32,-25.81
"2026-03-31","10:07:00",6442.12,"1 Apr 7 6250 P STO 26.95",2665,6423.91,"2026-03-31","10:46:00",2965,"Stop Loss",-304.8,-11.437148217636024,1,980945.6,115054.4,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,46.24,7.32,-11.44
"2026-03-31","10:06:00",6442.55,"1 Apr 7 6580 C STO 26.75",2645,6472.17,"2026-03-31","12:40:00",2940,"Stop Loss",-299.8,-11.334593572778829,1,961473.4,115106,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,46.67,27.6,-25.33
"2026-03-31","10:06:00",6442.55,"1 Apr 7 6250 P STO 27.15",2685,6423.91,"2026-03-31","10:46:00",2985,"Stop Loss",-304.8,-11.351955307262571,1,980031.2,115106,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,46.67,8.01,-10.61
"2026-03-31","10:05:00",6448.06,"1 Apr 7 6585 C STO 26.75",2645,6472.17,"2026-03-31","12:40:00",2940,"Stop Loss",-299.8,-11.334593572778829,1,960878.8,115267.2,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,52.18,31.95,-18.9
"2026-03-31","10:05:00",6448.06,"1 Apr 7 6255 P STO 26.85",2655,6430.53,"2026-03-31","10:43:00",2955,"Stop Loss",-304.8,-11.480225988700566,1,986412,115267.2,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,52.18,3.95,-10.73
"2026-03-31","10:04:00",6446.37,"1 Apr 7 6585 C STO 26.40",2610,6472.17,"2026-03-31","12:40:00",2905,"Stop Loss",-299.8,-11.486590038314176,1,964521.4,115064.4,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,50.49,31.03,-20.5
